B01001_001E,B01001B_001E,B01001_003E,B01001_004E,B01001_027E,B01001_028E,B01001B_003E,B01001B_004E,B01001B_018E,B01001B_019E,B01001_001M,B01001B_001M,B01001_003M,B01001_004M,B01001_027M,B01001_028M,B01001B_003M,B01001B_004M,B01001B_018M,B01001B_019M,state,zip code tabulation area
855.0,133.0,30.0,17.0,41.0,114.0,8.0,11.0,9.0,6.0,206.0,74.0,20.0,19.0,28.0,87.0,10.0,16.0,10.0,10.0,42,19358
15340.0,339.0,279.0,488.0,296.0,427.0,0.0,45.0,40.0,0.0,597.0,230.0,92.0,126.0,97.0,125.0,16.0,49.0,48.0,16.0,42,19508
7750.0,114.0,244.0,195.0,209.0,161.0,0.0,0.0,0.0,0.0,700.0,87.0,104.0,87.0,117.0,71.0,15.0,15.0,15.0,15.0,42,19560
3948.0,1151.0,156.0,241.0,159.0,186.0,30.0,150.0,12.0,48.0,354.0,303.0,60.0,145.0,71.0,79.0,31.0,139.0,18.0,57.0,42,19022
51590.0,3546.0,1211.0,1742.0,1153.0,1390.0,73.0,234.0,0.0,115.0,833.0,697.0,274.0,290.0,206.0,248.0,84.0,137.0,24.0,77.0,42,19067
5977.0,26.0,158.0,198.0,124.0,196.0,0.0,0.0,0.0,0.0,247.0,31.0,34.0,43.0,34.0,40.0,15.0,15.0,15.0,15.0,42,16915
1558.0,0.0,33.0,51.0,51.0,60.0,0.0,0.0,0.0,0.0,156.0,10.0,16.0,20.0,21.0,26.0,10.0,10.0,10.0,10.0,42,16923
3495.0,17.0,132.0,169.0,137.0,90.0,0.0,0.0,0.0,0.0,248.0,16.0,39.0,53.0,47.0,28.0,10.0,10.0,10.0,10.0,42,16925
1375.0,13.0,16.0,34.0,39.0,34.0,0.0,0.0,0.0,0.0,138.0,14.0,12.0,16.0,17.0,13.0,10.0,10.0,10.0,10.0,42,16928
773.0,4.0,34.0,43.0,20.0,17.0,0.0,0.0,0.0,0.0,120.0,7.0,25.0,25.0,13.0,12.0,10.0,10.0,10.0,10.0,42,16932
1278.0,0.0,31.0,19.0,37.0,26.0,0.0,0.0,0.0,0.0,166.0,10.0,19.0,12.0,22.0,16.0,10.0,10.0,10.0,10.0,42,16935
93.0,8.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,32.0,12.0,7.0,10.0,10.0,4.0,10.0,10.0,10.0,10.0,42,16941
4934.0,35.0,110.0,127.0,141.0,136.0,0.0,0.0,0.0,0.0,354.0,36.0,52.0,41.0,50.0,41.0,10.0,10.0,10.0,10.0,42,16947
4747.0,48.0,113.0,79.0,105.0,125.0,0.0,0.0,0.0,0.0,218.0,25.0,36.0,44.0,34.0,32.0,10.0,10.0,10.0,10.0,42,16630
3223.0,2.0,78.0,65.0,56.0,123.0,0.0,0.0,0.0,0.0,423.0,4.0,53.0,37.0,38.0,62.0,10.0,10.0,10.0,10.0,42,16666
4279.0,2.0,99.0,160.0,157.0,111.0,0.0,0.0,0.0,0.0,293.0,3.0,37.0,47.0,45.0,45.0,10.0,10.0,10.0,10.0,42,17062
5639.0,82.0,237.0,269.0,221.0,136.0,0.0,7.0,0.0,0.0,609.0,80.0,100.0,89.0,110.0,64.0,15.0,17.0,15.0,15.0,42,17073
7092.0,30.0,155.0,216.0,153.0,185.0,0.0,0.0,0.0,0.0,312.0,33.0,47.0,40.0,46.0,50.0,15.0,15.0,15.0,15.0,42,17074
21391.0,240.0,576.0,690.0,626.0,463.0,0.0,18.0,6.0,6.0,537.0,168.0,128.0,156.0,161.0,111.0,19.0,27.0,11.0,9.0,42,17078
1421.0,28.0,0.0,40.0,72.0,63.0,0.0,0.0,0.0,0.0,371.0,27.0,10.0,60.0,72.0,61.0,10.0,10.0,10.0,10.0,42,17093
399.0,0.0,0.0,5.0,20.0,22.0,0.0,0.0,0.0,0.0,94.0,10.0,10.0,5.0,18.0,20.0,10.0,10.0,10.0,10.0,42,17211
36306.0,2304.0,1100.0,809.0,857.0,983.0,55.0,56.0,0.0,19.0,971.0,390.0,154.0,172.0,187.0,202.0,53.0,51.0,22.0,29.0,42,17011
1565.0,0.0,37.0,27.0,23.0,45.0,0.0,0.0,0.0,0.0,137.0,10.0,23.0,18.0,13.0,20.0,10.0,10.0,10.0,10.0,42,17017
8100.0,34.0,231.0,221.0,255.0,116.0,0.0,0.0,0.0,0.0,276.0,35.0,85.0,82.0,89.0,44.0,15.0,15.0,15.0,15.0,42,17032
22618.0,598.0,564.0,638.0,605.0,638.0,14.0,0.0,12.0,36.0,1309.0,431.0,180.0,164.0,173.0,154.0,24.0,19.0,21.0,39.0,42,17036
2247.0,5.0,57.0,34.0,36.0,74.0,0.0,0.0,0.0,0.0,218.0,6.0,24.0,21.0,21.0,32.0,10.0,10.0,10.0,10.0,42,17040
5706.0,501.0,154.0,84.0,91.0,270.0,0.0,0.0,7.0,0.0,342.0,275.0,80.0,66.0,72.0,102.0,15.0,15.0,14.0,15.0,42,17043
30815.0,1180.0,1013.0,1006.0,942.0,1212.0,18.0,31.0,122.0,71.0,724.0,345.0,214.0,179.0,182.0,268.0,19.0,41.0,100.0,55.0,42,17046
4906.0,18.0,132.0,173.0,152.0,190.0,5.0,6.0,7.0,0.0,270.0,29.0,48.0,55.0,55.0,49.0,10.0,12.0,15.0,10.0,42,17051
4812.0,82.0,146.0,169.0,115.0,91.0,5.0,28.0,0.0,6.0,216.0,60.0,51.0,50.0,51.0,32.0,8.0,27.0,10.0,10.0,42,17053
36034.0,1057.0,908.0,1225.0,828.0,925.0,67.0,64.0,88.0,0.0,792.0,274.0,214.0,228.0,190.0,203.0,90.0,94.0,72.0,22.0,42,17055
1098.0,0.0,39.0,24.0,43.0,29.0,0.0,0.0,0.0,0.0,135.0,10.0,20.0,11.0,19.0,17.0,10.0,10.0,10.0,10.0,42,17855
18356.0,332.0,509.0,512.0,491.0,564.0,0.0,5.0,0.0,8.0,304.0,62.0,52.0,81.0,43.0,108.0,16.0,7.0,16.0,10.0,42,17821
173.0,0.0,5.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,41.0,10.0,8.0,3.0,3.0,9.0,10.0,10.0,10.0,10.0,42,17836
463.0,0.0,9.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,170.0,10.0,14.0,10.0,17.0,10.0,10.0,10.0,10.0,10.0,42,17840
2814.0,10.0,40.0,55.0,81.0,56.0,2.0,0.0,4.0,0.0,237.0,19.0,28.0,40.0,37.0,25.0,5.0,10.0,9.0,10.0,42,17859
9178.0,176.0,299.0,398.0,217.0,245.0,76.0,11.0,2.0,6.0,249.0,183.0,105.0,160.0,91.0,100.0,79.0,16.0,3.0,10.0,42,17872
214.0,0.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,70.0,10.0,4.0,14.0,4.0,10.0,10.0,10.0,10.0,10.0,42,17885
413.0,0.0,0.0,13.0,4.0,31.0,0.0,0.0,0.0,0.0,105.0,10.0,10.0,17.0,5.0,24.0,10.0,10.0,10.0,10.0,42,17934
808.0,12.0,34.0,23.0,19.0,34.0,0.0,0.0,0.0,0.0,89.0,15.0,17.0,10.0,12.0,14.0,10.0,10.0,10.0,10.0,42,17941
6471.0,15.0,76.0,222.0,119.0,145.0,0.0,0.0,0.0,0.0,296.0,17.0,50.0,80.0,52.0,75.0,15.0,15.0,15.0,15.0,42,17961
2471.0,13.0,41.0,73.0,63.0,60.0,0.0,0.0,6.0,0.0,192.0,12.0,22.0,30.0,35.0,24.0,10.0,10.0,8.0,10.0,42,17967
244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17974
6531.0,345.0,203.0,174.0,145.0,230.0,35.0,18.0,43.0,18.0,229.0,187.0,71.0,100.0,75.0,83.0,44.0,26.0,32.0,26.0,42,17976
2747.0,15.0,57.0,137.0,47.0,42.0,0.0,0.0,0.0,0.0,204.0,17.0,23.0,41.0,22.0,18.0,10.0,10.0,10.0,10.0,42,17981
1526.0,4.0,44.0,47.0,26.0,38.0,2.0,0.0,2.0,0.0,147.0,6.0,24.0,20.0,18.0,19.0,3.0,10.0,3.0,10.0,42,17052
3398.0,0.0,129.0,49.0,104.0,112.0,0.0,0.0,0.0,0.0,154.0,10.0,64.0,31.0,59.0,56.0,10.0,10.0,10.0,10.0,42,17063
128.0,0.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,63.0,10.0,25.0,10.0,10.0,3.0,10.0,10.0,10.0,10.0,42,17069
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17343
6697.0,213.0,208.0,274.0,175.0,203.0,0.0,0.0,0.0,0.0,505.0,194.0,77.0,101.0,79.0,90.0,15.0,15.0,15.0,15.0,42,17347
2427.0,0.0,16.0,106.0,60.0,13.0,0.0,0.0,0.0,0.0,373.0,10.0,25.0,76.0,63.0,14.0,10.0,10.0,10.0,10.0,42,17365
1837.0,0.0,161.0,58.0,85.0,65.0,0.0,0.0,0.0,0.0,538.0,10.0,79.0,42.0,48.0,52.0,10.0,10.0,10.0,10.0,42,17505
17701.0,1439.0,730.0,409.0,630.0,633.0,72.0,21.0,62.0,61.0,556.0,345.0,270.0,140.0,225.0,173.0,80.0,24.0,70.0,56.0,42,17512
1643.0,8.0,32.0,133.0,73.0,42.0,0.0,0.0,0.0,0.0,172.0,12.0,19.0,86.0,41.0,23.0,10.0,10.0,10.0,10.0,42,17518
4696.0,127.0,91.0,180.0,61.0,229.0,0.0,22.0,0.0,25.0,153.0,175.0,62.0,106.0,54.0,143.0,10.0,39.0,10.0,34.0,42,17520
33978.0,550.0,1272.0,1168.0,1194.0,966.0,12.0,10.0,0.0,0.0,895.0,197.0,231.0,234.0,200.0,217.0,17.0,17.0,22.0,22.0,42,17522
161.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,56.0,10.0,10.0,10.0,10.0,2.0,10.0,10.0,10.0,10.0,42,17763
1196.0,4.0,23.0,55.0,24.0,54.0,0.0,0.0,0.0,0.0,136.0,5.0,13.0,26.0,13.0,29.0,10.0,10.0,10.0,10.0,42,17765
4827.0,109.0,94.0,120.0,137.0,194.0,0.0,0.0,0.0,7.0,336.0,53.0,44.0,43.0,67.0,60.0,10.0,10.0,10.0,12.0,42,17841
7647.0,21.0,216.0,266.0,132.0,205.0,0.0,0.0,0.0,0.0,237.0,32.0,98.0,104.0,83.0,115.0,15.0,15.0,15.0,15.0,42,17851
385.0,1.0,23.0,13.0,5.0,1.0,0.0,0.0,0.0,0.0,82.0,4.0,20.0,11.0,8.0,3.0,10.0,10.0,10.0,10.0,42,15313
207.0,0.0,11.0,0.0,6.0,23.0,0.0,0.0,0.0,0.0,81.0,10.0,9.0,10.0,6.0,20.0,10.0,10.0,10.0,10.0,42,15712
149.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,37.0,10.0,10.0,8.0,4.0,10.0,10.0,10.0,10.0,10.0,42,15780
1106.0,0.0,14.0,27.0,44.0,47.0,0.0,0.0,0.0,0.0,120.0,10.0,11.0,14.0,31.0,33.0,10.0,10.0,10.0,10.0,42,15870
37552.0,2883.0,697.0,942.0,847.0,1164.0,69.0,112.0,135.0,125.0,571.0,506.0,142.0,212.0,189.0,215.0,56.0,120.0,82.0,75.0,42,15068
2475.0,6.0,46.0,123.0,20.0,56.0,0.0,0.0,0.0,0.0,423.0,11.0,38.0,96.0,19.0,28.0,10.0,10.0,10.0,10.0,42,15955
2423.0,0.0,70.0,55.0,50.0,110.0,0.0,0.0,0.0,0.0,233.0,10.0,36.0,25.0,31.0,64.0,10.0,10.0,10.0,10.0,42,15956
15321.0,277.0,347.0,397.0,387.0,453.0,3.0,0.0,8.0,9.0,269.0,130.0,98.0,107.0,107.0,120.0,4.0,16.0,13.0,11.0,42,15009
1779.0,87.0,38.0,12.0,46.0,36.0,0.0,0.0,0.0,0.0,124.0,66.0,20.0,18.0,28.0,24.0,10.0,10.0,10.0,10.0,42,15034
848.0,0.0,11.0,6.0,4.0,10.0,0.0,0.0,0.0,0.0,92.0,10.0,11.0,8.0,6.0,9.0,10.0,10.0,10.0,10.0,42,15049
3305.0,39.0,78.0,100.0,58.0,85.0,0.0,0.0,0.0,0.0,330.0,35.0,31.0,55.0,35.0,35.0,10.0,10.0,10.0,10.0,42,15052
189.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,128.0,10.0,10.0,31.0,10.0,31.0,10.0,10.0,10.0,10.0,42,15422
4112.0,0.0,86.0,147.0,143.0,90.0,0.0,0.0,0.0,0.0,294.0,10.0,60.0,51.0,59.0,59.0,10.0,10.0,10.0,10.0,42,15431
488.0,9.0,5.0,15.0,10.0,10.0,0.0,0.0,0.0,0.0,73.0,9.0,5.0,12.0,9.0,9.0,10.0,10.0,10.0,10.0,42,15432
258.0,0.0,6.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,84.0,10.0,7.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,42,15434
2029.0,0.0,26.0,70.0,35.0,38.0,0.0,0.0,0.0,0.0,266.0,10.0,16.0,39.0,28.0,24.0,10.0,10.0,10.0,10.0,42,15438
161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,15440
3409.0,3.0,216.0,112.0,63.0,83.0,0.0,0.0,0.0,0.0,397.0,4.0,116.0,59.0,37.0,59.0,10.0,10.0,10.0,10.0,42,15026
1190.0,0.0,47.0,28.0,18.0,0.0,0.0,0.0,0.0,0.0,220.0,10.0,48.0,43.0,27.0,10.0,10.0,10.0,10.0,10.0,42,15055
14267.0,169.0,304.0,368.0,419.0,321.0,0.0,40.0,0.0,0.0,542.0,217.0,118.0,134.0,154.0,119.0,16.0,65.0,16.0,16.0,42,15116
13755.0,545.0,468.0,462.0,451.0,412.0,25.0,11.0,112.0,37.0,520.0,324.0,126.0,148.0,177.0,122.0,25.0,18.0,143.0,32.0,42,15229
2703.0,0.0,38.0,127.0,56.0,42.0,0.0,0.0,0.0,0.0,287.0,10.0,28.0,59.0,35.0,34.0,10.0,10.0,10.0,10.0,42,15774
3081.0,13.0,65.0,103.0,70.0,55.0,0.0,0.0,0.0,0.0,222.0,12.0,27.0,41.0,39.0,29.0,10.0,10.0,10.0,10.0,42,15944
337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,15007
3132.0,159.0,89.0,54.0,165.0,42.0,15.0,0.0,15.0,18.0,45.0,98.0,55.0,39.0,92.0,38.0,22.0,10.0,23.0,28.0,42,15014
10098.0,305.0,234.0,375.0,248.0,255.0,10.0,7.0,0.0,6.0,307.0,84.0,69.0,148.0,80.0,73.0,18.0,10.0,16.0,9.0,42,15022
412.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,10.0,10.0,31.0,10.0,10.0,10.0,10.0,10.0,10.0,42,15051
405.0,0.0,47.0,32.0,61.0,19.0,0.0,0.0,0.0,0.0,223.0,10.0,67.0,37.0,51.0,30.0,10.0,10.0,10.0,10.0,42,15054
1162.0,60.0,39.0,15.0,13.0,51.0,0.0,0.0,0.0,0.0,88.0,31.0,16.0,14.0,14.0,22.0,10.0,10.0,10.0,10.0,42,15056
12582.0,786.0,455.0,325.0,480.0,376.0,55.0,30.0,32.0,48.0,500.0,233.0,185.0,134.0,140.0,117.0,47.0,37.0,46.0,59.0,42,15066
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,15072
180.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,132.0,10.0,10.0,10.0,10.0,38.0,10.0,10.0,10.0,10.0,42,15075
9897.0,474.0,296.0,277.0,359.0,145.0,0.0,0.0,0.0,0.0,485.0,84.0,129.0,128.0,116.0,98.0,15.0,15.0,15.0,15.0,42,15084
786.0,0.0,0.0,74.0,38.0,75.0,0.0,0.0,0.0,0.0,188.0,10.0,10.0,91.0,55.0,46.0,10.0,10.0,10.0,10.0,42,15470
1368.0,51.0,30.0,33.0,47.0,10.0,0.0,0.0,0.0,0.0,274.0,57.0,38.0,37.0,42.0,14.0,10.0,10.0,10.0,10.0,42,15475
68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,15484
681.0,0.0,57.0,45.0,26.0,0.0,0.0,0.0,0.0,0.0,243.0,10.0,45.0,47.0,26.0,10.0,10.0,10.0,10.0,10.0,42,15539
751.0,0.0,9.0,41.0,11.0,25.0,0.0,0.0,0.0,0.0,83.0,10.0,7.0,26.0,8.0,13.0,10.0,10.0,10.0,10.0,42,15551
4649.0,13.0,186.0,185.0,128.0,140.0,4.0,0.0,0.0,0.0,298.0,14.0,67.0,53.0,45.0,37.0,6.0,10.0,10.0,10.0,42,17752
8028.0,104.0,163.0,95.0,235.0,205.0,0.0,0.0,10.0,0.0,388.0,89.0,87.0,52.0,88.0,109.0,15.0,15.0,18.0,15.0,42,16055
4613.0,1.0,87.0,68.0,66.0,80.0,0.0,0.0,0.0,0.0,432.0,2.0,57.0,28.0,27.0,48.0,10.0,10.0,10.0,10.0,42,16056
3139.0,8.0,57.0,91.0,21.0,67.0,0.0,0.0,0.0,0.0,296.0,5.0,28.0,40.0,16.0,33.0,10.0,10.0,10.0,10.0,42,16115
2137.0,37.0,51.0,68.0,50.0,79.0,2.0,0.0,3.0,5.0,212.0,26.0,24.0,27.0,27.0,36.0,3.0,10.0,4.0,7.0,42,16120
2129.0,0.0,73.0,54.0,49.0,23.0,0.0,0.0,0.0,0.0,200.0,10.0,25.0,25.0,17.0,12.0,10.0,10.0,10.0,10.0,42,16130
16233.0,831.0,480.0,322.0,250.0,412.0,63.0,24.0,0.0,46.0,128.0,222.0,133.0,103.0,83.0,134.0,73.0,39.0,16.0,52.0,42,16148
9987.0,315.0,152.0,282.0,197.0,160.0,0.0,0.0,0.0,0.0,289.0,96.0,51.0,97.0,70.0,82.0,15.0,15.0,15.0,15.0,42,16214
2654.0,0.0,213.0,153.0,54.0,72.0,0.0,0.0,0.0,0.0,341.0,10.0,82.0,57.0,25.0,37.0,10.0,10.0,10.0,10.0,42,16222
289.0,0.0,0.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,89.0,10.0,10.0,14.0,10.0,12.0,10.0,10.0,10.0,10.0,42,16260
5411.0,32.0,119.0,241.0,141.0,172.0,5.0,8.0,2.0,2.0,302.0,24.0,36.0,69.0,50.0,48.0,7.0,11.0,3.0,4.0,42,16314
1773.0,9.0,40.0,35.0,21.0,49.0,0.0,0.0,0.0,2.0,120.0,9.0,24.0,16.0,11.0,22.0,10.0,10.0,10.0,3.0,42,16341
2660.0,0.0,87.0,74.0,99.0,74.0,0.0,0.0,0.0,0.0,268.0,10.0,40.0,30.0,42.0,27.0,10.0,10.0,10.0,10.0,42,16353
11004.0,253.0,245.0,413.0,466.0,270.0,0.0,63.0,51.0,0.0,238.0,255.0,107.0,142.0,197.0,115.0,16.0,94.0,80.0,16.0,42,16407
1709.0,22.0,23.0,58.0,54.0,48.0,0.0,0.0,8.0,0.0,155.0,27.0,10.0,25.0,26.0,26.0,10.0,10.0,10.0,10.0,42,16410
711.0,0.0,21.0,19.0,18.0,29.0,0.0,0.0,0.0,0.0,107.0,10.0,12.0,11.0,10.0,18.0,10.0,10.0,10.0,10.0,42,16420
2673.0,24.0,32.0,51.0,78.0,34.0,0.0,0.0,4.0,0.0,345.0,18.0,40.0,35.0,54.0,32.0,10.0,10.0,8.0,10.0,42,16421
5053.0,41.0,103.0,136.0,161.0,76.0,0.0,0.0,0.0,0.0,260.0,35.0,39.0,45.0,67.0,25.0,15.0,15.0,15.0,15.0,42,16433
3167.0,25.0,231.0,145.0,173.0,128.0,12.0,3.0,0.0,0.0,334.0,21.0,64.0,39.0,60.0,35.0,19.0,4.0,10.0,10.0,42,16434
1379.0,9.0,27.0,25.0,57.0,44.0,1.0,0.0,0.0,0.0,135.0,9.0,16.0,17.0,32.0,21.0,2.0,10.0,10.0,10.0,42,16613
343.0,0.0,1.0,5.0,4.0,11.0,0.0,0.0,0.0,0.0,65.0,10.0,3.0,4.0,5.0,7.0,10.0,10.0,10.0,10.0,42,16620
1897.0,0.0,87.0,41.0,35.0,76.0,0.0,0.0,0.0,0.0,189.0,10.0,30.0,18.0,24.0,37.0,10.0,10.0,10.0,10.0,42,16650
263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,16677
113.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,10.0,10.0,6.0,10.0,6.0,10.0,10.0,10.0,10.0,42,16694
731.0,0.0,32.0,60.0,19.0,14.0,0.0,0.0,0.0,0.0,164.0,10.0,30.0,31.0,24.0,16.0,10.0,10.0,10.0,10.0,42,16726
39011.0,619.0,988.0,991.0,807.0,994.0,5.0,0.0,2.0,26.0,506.0,157.0,170.0,161.0,183.0,151.0,9.0,22.0,4.0,22.0,42,16001
320.0,0.0,11.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,71.0,10.0,10.0,10.0,11.0,3.0,10.0,10.0,10.0,10.0,42,16022
274.0,0.0,8.0,14.0,11.0,14.0,0.0,0.0,0.0,0.0,86.0,10.0,12.0,12.0,14.0,15.0,10.0,10.0,10.0,10.0,42,16027
2465.0,1.0,59.0,90.0,70.0,40.0,0.0,0.0,0.0,0.0,286.0,3.0,34.0,46.0,36.0,22.0,10.0,10.0,10.0,10.0,42,16052
363.0,0.0,9.0,9.0,1.0,11.0,0.0,0.0,0.0,0.0,59.0,10.0,6.0,8.0,2.0,7.0,10.0,10.0,10.0,10.0,42,16054
512.0,0.0,13.0,23.0,19.0,23.0,0.0,0.0,0.0,0.0,114.0,10.0,10.0,18.0,17.0,18.0,10.0,10.0,10.0,10.0,42,16671
5652.0,1219.0,105.0,104.0,52.0,85.0,1.0,0.0,0.0,0.0,170.0,143.0,39.0,24.0,24.0,26.0,3.0,15.0,15.0,15.0,42,16651
5516.0,17.0,150.0,192.0,192.0,204.0,0.0,5.0,0.0,3.0,271.0,24.0,45.0,68.0,56.0,54.0,15.0,7.0,15.0,6.0,42,16662
2067.0,11.0,71.0,53.0,65.0,78.0,0.0,0.0,0.0,0.0,205.0,17.0,27.0,20.0,25.0,31.0,10.0,10.0,10.0,10.0,42,16664
5587.0,37.0,171.0,131.0,217.0,130.0,0.0,0.0,0.0,0.0,352.0,40.0,53.0,49.0,66.0,48.0,15.0,15.0,15.0,15.0,42,16673
487.0,6.0,7.0,23.0,6.0,0.0,0.0,6.0,0.0,0.0,70.0,8.0,7.0,13.0,7.0,10.0,10.0,8.0,10.0,10.0,42,16689
4189.0,22.0,105.0,123.0,89.0,116.0,0.0,0.0,0.0,0.0,267.0,36.0,32.0,39.0,27.0,29.0,10.0,10.0,10.0,10.0,42,16693
1104.0,0.0,30.0,18.0,42.0,25.0,0.0,0.0,0.0,0.0,125.0,10.0,15.0,10.0,19.0,14.0,10.0,10.0,10.0,10.0,42,16695
17297.0,89.0,513.0,407.0,471.0,510.0,0.0,0.0,0.0,0.0,192.0,64.0,92.0,107.0,87.0,132.0,16.0,16.0,16.0,16.0,42,16701
1077.0,2.0,77.0,23.0,35.0,43.0,0.0,0.0,0.0,0.0,141.0,8.0,37.0,17.0,18.0,19.0,10.0,10.0,10.0,10.0,42,16740
16459.0,91.0,578.0,594.0,474.0,628.0,0.0,0.0,0.0,0.0,857.0,63.0,212.0,129.0,129.0,144.0,16.0,16.0,16.0,16.0,42,16046
2913.0,0.0,83.0,96.0,70.0,101.0,0.0,0.0,0.0,0.0,333.0,10.0,40.0,42.0,31.0,43.0,10.0,10.0,10.0,10.0,42,16051
14621.0,193.0,230.0,321.0,218.0,264.0,0.0,0.0,0.0,0.0,276.0,64.0,65.0,81.0,54.0,69.0,16.0,16.0,16.0,16.0,42,16057
8100.0,4.0,207.0,287.0,253.0,203.0,0.0,0.0,0.0,0.0,461.0,10.0,100.0,125.0,125.0,104.0,15.0,15.0,15.0,15.0,42,16059
6785.0,5.0,264.0,138.0,221.0,121.0,0.0,0.0,0.0,0.0,397.0,7.0,127.0,56.0,111.0,64.0,15.0,15.0,15.0,15.0,42,16063
1131.0,3.0,24.0,29.0,23.0,25.0,0.0,0.0,0.0,0.0,170.0,4.0,24.0,14.0,17.0,16.0,10.0,10.0,10.0,10.0,42,16020
160.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,10.0,10.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,42,16036
2754.0,16.0,84.0,63.0,50.0,55.0,0.0,0.0,0.0,0.0,156.0,15.0,27.0,30.0,15.0,23.0,10.0,10.0,10.0,10.0,42,16844
548.0,0.0,14.0,12.0,3.0,11.0,0.0,0.0,0.0,0.0,98.0,10.0,9.0,10.0,4.0,8.0,10.0,10.0,10.0,10.0,42,16859
1785.0,107.0,3.0,42.0,54.0,53.0,0.0,26.0,0.0,29.0,419.0,168.0,4.0,46.0,61.0,46.0,10.0,45.0,10.0,46.0,42,16865
3027.0,31.0,69.0,100.0,57.0,86.0,0.0,0.0,0.0,5.0,191.0,20.0,28.0,46.0,23.0,26.0,10.0,10.0,10.0,8.0,42,16327
2270.0,63.0,68.0,52.0,42.0,74.0,0.0,0.0,0.0,0.0,205.0,63.0,42.0,17.0,24.0,29.0,10.0,10.0,10.0,10.0,42,16342
451.0,12.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,23.0,61.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,16343
10902.0,158.0,281.0,380.0,268.0,320.0,0.0,6.0,3.0,3.0,296.0,59.0,72.0,79.0,65.0,88.0,16.0,8.0,4.0,4.0,42,16354
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,16361
901.0,0.0,17.0,15.0,31.0,17.0,0.0,0.0,0.0,0.0,140.0,10.0,16.0,16.0,21.0,11.0,10.0,10.0,10.0,10.0,42,16402
32019.0,857.0,896.0,931.0,714.0,778.0,0.0,40.0,1.0,20.0,852.0,224.0,187.0,156.0,155.0,183.0,22.0,55.0,3.0,32.0,42,16601
781.0,3.0,33.0,23.0,10.0,13.0,0.0,0.0,0.0,0.0,109.0,6.0,18.0,14.0,8.0,9.0,10.0,10.0,10.0,10.0,42,16636
472.0,2.0,4.0,46.0,9.0,6.0,0.0,0.0,0.0,0.0,190.0,3.0,7.0,55.0,9.0,7.0,10.0,10.0,10.0,10.0,42,16750
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,16871
44641.0,1814.0,743.0,485.0,474.0,788.0,0.0,56.0,29.0,9.0,948.0,376.0,182.0,151.0,120.0,226.0,22.0,56.0,48.0,13.0,42,16801
791.0,0.0,16.0,14.0,6.0,8.0,0.0,0.0,0.0,0.0,165.0,10.0,15.0,15.0,8.0,9.0,10.0,10.0,10.0,10.0,42,16029
348.0,0.0,13.0,8.0,6.0,19.0,0.0,0.0,0.0,0.0,67.0,10.0,10.0,8.0,7.0,15.0,10.0,10.0,10.0,10.0,42,16030
